Date,Illnesses
01/10/2016,19
01/08/2016,5
01/09/2016,10
01/08/2016,2
01/06/2016,28
01/05/2013,10
01/10/2016,15
01/10/2015,2
01/10/2016,19
01/04/2016,14
01/10/2016,28
01/08/2016,16
01/09/2016,56
01/09/2016,10
01/10/2016,3
01/09/2016,4
01/09/2016,3
01/10/2016,20
01/08/2015,12
01/11/2015,3
01/10/2016,5
01/09/2016,6
01/01/2016,4
01/03/2016,6
01/03/2016,4
01/04/2016,8
01/08/2015,5
01/12/2015,9
01/12/2015,4
01/07/2016,2
01/08/2016,2
01/09/2016,2
01/09/2016,4
01/05/2016,3
01/05/2016,3
01/12/2015,4
01/04/2016,5
01/01/2016,7
01/03/2015,19
01/10/2016,9
01/05/2016,137
01/10/2016,23
01/10/2016,22
01/10/2016,47
01/08/2016,6
01/10/2016,16
01/10/2016,13
01/10/2016,3
01/10/2016,22
01/09/2016,5
01/10/2016,34
01/10/2016,3
01/08/2016,50
01/08/2016,9
01/09/2016,9
01/11/2016,9
01/03/2016,40
01/06/2016,2
01/10/2016,24
01/10/2016,3
01/10/2016,11
01/10/2016,4
01/10/2016,8
01/09/2016,41
01/11/2016,48
01/11/2016,87
01/09/2016,3
01/11/2016,15
01/11/2016,4
01/08/2016,4
01/11/2016,26
01/10/2016,50
01/10/2016,30
01/11/2016,3
01/10/2016,14
01/07/2016,13
01/09/2016,47
01/11/2016,2
01/11/2016,2
01/10/2016,45
01/11/2016,3
01/11/2016,6
01/11/2016,20
01/01/2016,18
01/11/2016,30
01/11/2016,84
01/11/2016,11
01/11/2016,3
01/04/2016,12
01/01/2016,19
01/07/2016,19
01/10/2016,14
01/11/2016,2
01/02/2016,2
01/03/2016,6
01/03/2016,24
01/12/2016,4
01/11/2016,2
01/12/2016,35
01/11/2016,18
01/10/2016,3
01/11/2016,70
01/12/2015,55
01/11/2016,5
01/10/2016,4
01/11/2016,9
01/11/2016,7
01/12/2016,3
01/09/2016,2
01/02/2016,4
01/11/2016,8
01/11/2016,25
01/10/2016,11
01/07/2016,5
01/01/2016,6
01/12/2016,10
01/12/2016,30
01/09/2016,4
01/11/2016,68
01/12/2016,3
01/07/2016,26
01/12/2016,20
01/12/2016,35
01/12/2016,10
01/12/2016,45
01/03/2016,68
01/12/2016,4
01/12/2016,86
01/11/2016,14
01/12/2016,10
01/11/2016,4
01/12/2016,29
01/12/2016,3
01/09/2016,6
01/11/2016,3
01/12/2016,33
01/12/2016,6
01/12/2016,6
01/11/2016,8
01/11/2016,4
01/11/2016,5
01/12/2016,5
01/12/2016,2
01/12/2016,7
01/11/2016,4
01/11/2016,99
01/12/2016,18
01/12/2016,2
01/08/2016,17
01/12/2016,3
01/07/2016,16
01/12/2016,12
01/12/2016,2
01/12/2016,4
01/09/2016,154
01/11/2016,20
01/12/2016,2
01/12/2016,50
01/06/2016,20
01/12/2016,24
01/11/2016,5
01/12/2016,9
01/12/2016,14
01/12/2016,46
01/12/2016,20
01/11/2016,39
01/12/2016,5
01/12/2016,4
01/11/2016,38
01/06/2016,11
01/11/2016,19
01/01/2017,20
01/01/2017,7
01/09/2016,4
01/06/2016,50
01/06/2016,5
01/12/2016,42
01/12/2016,34
01/06/2016,5
01/11/2016,3
01/11/2016,18
01/10/2016,6
01/01/2017,10
01/01/2017,14
01/01/2017,35
01/01/2017,25
01/01/2017,40
01/12/2016,3
01/01/2017,2
01/12/2016,205
01/12/2016,3
01/01/2017,6
01/12/2016,10
01/12/2016,22
01/01/2017,4
01/01/2017,3
01/01/2017,92
01/01/2017,26
01/01/2017,9
01/11/2016,12
01/12/2016,20
01/01/2017,28
01/01/2017,12
01/11/2016,149
01/11/2016,6
01/07/2016,45
01/12/2016,11
01/12/2016,11
01/12/2016,3
01/01/2017,4
01/12/2016,4
01/01/2017,5
01/12/2016,2
01/12/2016,3
01/01/2017,3
01/12/2016,2
01/11/2016,3
01/11/2016,3
01/08/2016,104
01/06/2016,11
01/08/2016,46
01/04/2016,5
01/01/2017,17
01/03/2014,32
01/01/2017,57
01/08/2016,3
01/01/2017,16
01/01/2017,4
01/02/2015,27
01/01/2017,11
01/04/2015,3
01/12/2016,17
01/02/2017,17
01/02/2017,15
01/01/2017,5
01/10/2016,20
01/07/2015,31
01/07/2016,3
01/09/2015,3
01/02/2017,11
01/08/2016,12
01/09/2015,5
01/10/2015,44
01/02/2017,18
01/01/2017,6
01/12/2016,56
01/12/2016,35
01/01/2017,12
01/02/2017,42
01/02/2017,45
01/02/2017,6
01/08/2016,9
01/07/2016,15
01/09/2016,6
01/12/2016,19
01/06/2016,24
01/06/2016,2
01/07/2016,5
01/10/2016,3
01/02/2017,150
01/01/2017,7
01/03/2016,4
01/09/2016,4
01/05/2016,12
01/03/2016,3
01/02/2016,2
01/05/2016,9
01/04/2016,8
01/05/2016,8
01/12/2016,45
01/03/2016,2
01/02/2016,2
01/04/2016,15
01/01/2016,4
01/01/2016,2
01/02/2016,4
01/07/2016,3
01/05/2016,6
01/10/2016,6
01/05/2016,21
01/01/2016,62
01/08/2016,7
01/07/2016,4
01/01/2017,4
01/02/2017,2
01/01/2017,6
01/11/2016,13
01/09/2016,2
01/05/2016,8
01/01/2016,2
01/02/2016,2
01/01/2016,8
01/02/2017,7
01/02/2017,17
01/03/2016,3
01/09/2016,13
01/06/2016,2
01/10/2016,2
01/08/2016,2
01/12/2016,2
01/06/2016,3
01/01/2017,3
01/05/2016,3
01/06/2016,2
01/01/2017,5
01/01/2017,76
01/01/2017,11
01/07/2016,2
01/02/2017,2
01/02/2017,13
01/01/2017,6
01/01/2017,3
01/02/2017,3
01/02/2017,12
01/01/2017,43
01/02/2017,3
01/01/2017,3
01/02/2017,4
01/02/2017,7
01/03/2016,6
01/02/2017,60
01/06/2016,2
01/02/2017,32
01/02/2017,9
01/08/2016,2
01/03/2017,43
01/10/2016,17
01/11/2016,17
01/02/2017,3
01/03/2017,14
01/12/2016,18
01/02/2017,22
01/03/2017,30
01/02/2017,67
01/10/2016,33
01/01/2016,2
01/07/2016,8
01/04/2016,22
01/03/2017,2
01/02/2017,9
01/03/2017,2
01/02/2017,5
01/01/2017,3
01/11/2016,33
01/01/2017,3
01/02/2017,26
01/01/2017,11
01/06/2016,2
01/09/2016,15
01/03/2017,25
01/08/2016,3
01/03/2016,8
01/04/2016,18
01/03/2017,3
01/01/2016,32
01/03/2017,40
01/03/2017,12
01/03/2017,10
01/06/2016,6
01/02/2017,3
01/07/2016,25
01/02/2017,2
01/05/2016,6
01/05/2016,7
01/06/2016,10
01/04/2016,2
01/12/2016,71
01/08/2016,13
01/09/2016,17
01/04/2016,25
01/11/2016,7
01/08/2016,2
01/08/2016,6
01/06/2016,3
01/10/2016,43
01/03/2016,8
01/02/2016,49
01/12/2016,19
01/08/2016,2
01/05/2016,7
01/10/2016,5
01/07/2016,36
01/05/2016,4
01/02/2017,6
01/03/2016,16
01/03/2017,2
01/11/2016,4
01/03/2017,5
01/03/2017,4
01/07/2016,80
01/03/2017,14
01/07/2016,70
01/03/2017,4
01/10/2016,18
01/12/2016,22
01/12/2016,23
01/03/2017,27
01/03/2017,12
01/04/2016,6
01/03/2017,3
01/03/2017,5
01/12/2016,120
01/03/2017,4
01/11/2016,87
01/03/2017,17
01/03/2017,6
01/05/2016,59
01/11/2016,40
01/06/2016,17
01/06/2016,10
01/01/2017,5
01/12/2016,3
01/02/2017,11
01/03/2017,2
01/03/2017,2
01/08/2016,12
01/06/2016,12
01/07/2016,3
01/03/2017,3
01/10/2016,9
01/12/2016,12
01/12/2016,21
01/08/2016,13
01/04/2016,14
01/03/2017,38
01/12/2016,23
01/03/2017,10
01/03/2017,20
01/03/2017,4
01/03/2017,2
01/04/2016,101
01/11/2013,8
01/02/2017,3
01/03/2017,22
01/05/2016,29
01/02/2017,2
01/02/2017,5
01/02/2017,41
01/03/2017,3
01/03/2017,4
01/04/2017,43
01/03/2017,2
01/03/2017,5
01/08/2016,3
01/04/2017,18
01/04/2017,5
01/04/2017,4
01/02/2017,6
01/01/2017,10
01/04/2017,2
01/04/2017,35
01/04/2017,5
01/03/2017,5
01/09/2016,5
01/04/2017,6
01/03/2017,10
01/04/2017,3
01/11/2016,25
01/07/2016,64
01/04/2017,19
01/02/2017,5
01/04/2017,115
01/04/2017,4
01/03/2017,5
01/04/2017,23
01/04/2017,25
01/04/2017,11
01/09/2016,5
01/04/2017,10
01/04/2017,4
01/04/2017,12
01/04/2017,108
01/02/2017,8
01/04/2017,5
01/11/2016,3
01/10/2016,7
01/10/2016,62
01/10/2016,2
01/04/2017,40
01/03/2017,7
01/04/2017,7
01/04/2017,3
01/02/2017,19
01/04/2017,4
01/03/2017,3
01/04/2017,8
01/03/2017,7
01/04/2017,36
01/04/2017,99
01/04/2016,8
01/04/2017,26
01/11/2016,8
01/05/2017,2
01/04/2017,15
01/04/2017,46
01/11/2016,19
01/09/2016,20
01/04/2017,5
01/05/2017,4
01/05/2017,3
01/03/2017,3
01/03/2017,11
01/05/2017,10
01/04/2017,4
01/03/2017,4
01/04/2017,4
01/03/2017,5
01/04/2017,6
01/05/2017,9
01/05/2017,90
01/08/2016,13
01/05/2017,12
01/04/2017,5
01/04/2017,9
01/05/2017,17
01/05/2017,8
01/05/2017,5
01/04/2017,19
01/02/2017,4
01/05/2017,61
01/05/2017,18
01/05/2017,2
01/04/2017,2
01/05/2017,23
01/04/2017,3
01/03/2017,12
01/05/2017,9
01/03/2017,6
01/05/2017,17
01/05/2017,5
01/03/2017,24
01/04/2017,2
01/02/2017,3
01/05/2017,71
01/04/2017,9
01/05/2017,6
01/05/2017,4
01/05/2017,3
01/01/2017,12
01/04/2017,101
01/04/2017,2
01/09/2016,10
01/05/2017,10
01/05/2017,6
01/05/2017,13
01/05/2017,27
01/05/2017,8
01/04/2017,3
01/04/2017,5
01/05/2017,5
01/05/2017,72
01/05/2017,4
01/05/2017,2
01/01/2016,47
01/05/2017,4
01/04/2017,7
01/06/2017,85
01/06/2017,4
01/05/2017,11
01/06/2016,39
01/05/2017,2
01/11/2014,9
01/06/2017,3
01/06/2017,15
01/03/2017,21
01/12/2015,11
01/02/2017,10
01/03/2017,6
01/04/2017,3
01/05/2017,4
01/06/2017,4
01/05/2017,47
01/12/2016,16
01/02/2017,7
01/05/2017,4
01/04/2017,2
01/04/2017,2
01/06/2017,11
01/06/2017,104
01/05/2017,4
01/04/2017,4
01/05/2017,4
01/06/2017,5
01/06/2017,39
01/06/2017,3
01/02/2017,3
01/03/2017,9
01/06/2017,2
01/06/2017,2
01/06/2017,3
01/03/2017,15
01/04/2017,10
01/01/2017,2
01/04/2017,3
01/01/2017,3
01/01/2017,3
01/04/2017,5
01/02/2017,38
01/03/2017,32
01/06/2017,11
01/03/2017,41
01/04/2017,2
01/01/2017,4
01/02/2017,2
01/03/2017,2
01/03/2017,22
01/02/2017,2
01/02/2017,5
01/01/2017,3
01/03/2017,2
01/06/2017,5
01/06/2017,5
01/06/2017,2
01/06/2017,2
01/06/2017,5
01/04/2017,14
01/04/2017,2
01/05/2017,4
01/02/2017,2
01/06/2017,18
01/08/2016,2
01/02/2016,12
01/04/2017,10
01/06/2017,8
01/06/2017,21
01/06/2017,8
01/04/2017,4
01/04/2017,2
01/02/2017,33
01/09/2016,23
01/05/2016,5
01/07/2016,8
01/08/2016,4
01/09/2016,11
01/12/2016,7
01/12/2016,4
01/11/2016,13
01/10/2016,16
01/01/2017,2
01/02/2017,2
01/03/2017,2
01/01/2016,6
01/05/2016,2
01/02/2016,2
01/09/2016,3
01/12/2016,4
01/12/2016,2
01/12/2016,4
01/04/2016,17
01/06/2016,3
01/08/2016,3
01/03/2016,3
01/08/2016,2
01/11/2016,4
01/12/2016,24
01/07/2016,13
01/02/2016,5
01/11/2016,6
01/06/2017,3
01/04/2017,9
01/12/2016,5
01/01/2017,3
01/08/2016,5
01/09/2016,7
01/03/2016,11
01/09/2016,4
01/09/2016,19
01/07/2016,2
01/07/2016,3
01/07/2016,29
01/06/2016,5
01/09/2016,3
01/05/2016,2
01/12/2016,5
01/07/2016,25
01/02/2017,9
01/07/2017,28
01/06/2017,20
01/06/2017,2
01/01/2016,5
01/06/2017,15
01/02/2017,44
01/02/2017,8
01/05/2017,3
01/06/2017,3
01/07/2017,5
01/03/2017,151
01/06/2017,2
01/06/2017,13
01/07/2017,3
01/06/2017,4
01/07/2017,10
01/07/2017,6
01/07/2017,157
01/07/2017,3
01/07/2016,15
01/07/2017,11
01/10/2016,9
01/06/2017,6
01/06/2017,2
01/07/2017,2
01/06/2017,8
01/05/2017,3
01/07/2017,18
01/04/2017,7
01/04/2017,11
01/06/2016,96
01/07/2017,6
01/05/2017,36
01/07/2017,3
01/07/2017,13
01/06/2017,8
01/07/2017,5
01/06/2013,7
01/07/2017,32
01/05/2017,6
01/01/2017,2
01/01/2017,5
01/03/2017,4
01/02/2017,8
01/03/2017,3
01/04/2017,4
01/05/2017,3
01/12/2015,3
01/06/2015,2
01/01/2015,2
01/06/2015,6
01/01/2016,2
01/04/2016,3
01/05/2016,4
01/07/2016,5
01/07/2017,26
01/07/2017,37
01/07/2017,3
01/07/2017,4
01/12/2016,26
01/05/2017,2
01/05/2017,7
01/02/2017,3
01/02/2016,3
01/07/2016,6
01/09/2016,3
01/04/2017,47
01/06/2017,11
01/07/2017,32
01/07/2017,2
01/07/2017,46
01/07/2017,40
01/06/2017,9
01/09/2016,2
01/08/2016,12
01/01/2016,10
01/04/2016,38
01/06/2017,5
01/06/2017,6
01/05/2017,6
01/12/2016,20
01/07/2017,36
01/08/2017,381
01/10/2015,47
01/06/2013,28
01/12/2015,42
01/11/2016,18
01/06/2017,7
01/05/2016,60
01/07/2017,4
01/07/2017,37
01/08/2017,4
01/06/2017,23
01/04/2017,4
01/07/2017,2
01/03/2017,55
01/07/2017,2
01/07/2017,7
01/05/2017,7
01/06/2017,4
01/08/2017,5
01/05/2017,4
01/06/2017,80
01/08/2017,40
01/07/2017,33
01/05/2017,11
01/07/2017,2
01/06/2017,3
01/08/2017,25
01/07/2017,13
01/08/2017,35
01/07/2017,2
01/08/2017,2
01/07/2017,3
01/08/2017,7
01/08/2017,30
01/03/2017,14
01/08/2017,3
01/07/2017,4
01/07/2017,2
01/08/2017,24
01/08/2017,17
01/06/2017,5
01/07/2017,4
01/08/2017,2
01/07/2017,11
01/07/2017,3
01/07/2017,4
01/08/2017,3
01/06/2017,6
01/05/2017,36
01/07/2017,2
01/08/2017,3
01/07/2017,51
01/07/2017,21
01/08/2017,6
01/03/2017,9
01/02/2017,6
01/08/2017,5
01/08/2017,11
01/09/2017,4
01/09/2017,7
01/09/2017,100
01/08/2017,10
01/06/2017,27
01/06/2017,2
01/06/2017,5
01/08/2017,24
01/08/2017,15
01/08/2017,15
01/09/2017,2
01/08/2017,3
01/07/2017,4
01/08/2017,28
01/08/2017,22
01/03/2017,8
01/08/2017,3
01/07/2017,2
01/07/2017,4
01/09/2017,2
01/05/2017,15
01/08/2017,3
01/09/2017,21
01/08/2017,3
01/08/2017,4
01/02/2017,8
01/09/2017,5
01/08/2017,14
01/09/2017,35
01/06/2017,12
01/06/2017,59
01/09/2017,2
01/09/2017,9
01/05/2017,15
01/08/2017,44
01/07/2017,3
01/08/2017,5
01/08/2017,20
01/09/2017,3
01/09/2017,2
01/09/2017,2
01/06/2017,29
01/09/2017,171
01/07/2017,3
01/09/2017,4
01/06/2017,2
01/09/2017,28
01/04/2016,8
01/10/2016,13
01/04/2016,4
01/01/2017,32
01/09/2017,4
01/09/2017,11
01/08/2017,6
01/03/2017,18
01/03/2017,17
01/07/2017,10
01/09/2017,4
01/09/2017,11
01/10/2017,3
01/10/2017,2
01/10/2017,3
01/10/2017,3
01/06/2017,48
01/09/2017,31
01/10/2017,94
01/07/2017,7
01/10/2017,23
01/08/2017,2
01/10/2017,33
01/10/2017,5
01/10/2017,2
01/09/2017,4
01/08/2017,3
01/04/2017,20
01/09/2017,5
01/10/2017,11
01/10/2017,29
01/10/2017,4
01/10/2017,12
01/10/2017,15
01/10/2017,2
01/09/2017,13
01/06/2017,51
01/06/2017,111
01/08/2017,2
01/08/2017,8
01/08/2017,2
01/10/2017,4
01/10/2017,34
01/10/2017,197
01/10/2017,20
01/08/2017,23
01/10/2017,16
01/06/2017,6
01/07/2017,2
01/08/2017,5
01/08/2017,3
01/08/2017,4
01/10/2017,6
01/10/2017,4
01/10/2017,86
01/10/2017,9
01/11/2017,3
01/11/2017,91
01/11/2017,83
01/10/2017,59
01/11/2017,11
01/09/2017,2
01/11/2017,27
01/10/2017,13
01/10/2017,3
01/10/2017,24
01/11/2017,15
01/10/2017,15
01/11/2017,6
01/07/2017,14
01/07/2017,5
01/11/2017,7
01/10/2017,18
01/10/2017,3
01/08/2017,16
01/11/2017,16
01/10/2017,17
01/11/2017,15
01/10/2017,5
01/09/2017,8
01/07/2017,17
01/04/2017,35
01/10/2017,3
01/05/2017,11
01/11/2017,10
01/11/2017,3
01/11/2017,3
01/11/2017,5
01/11/2017,9
01/07/2017,24
01/11/2017,38
01/05/2017,20
01/11/2017,13
01/07/2017,7
01/11/2017,53
01/11/2017,12
01/11/2017,12
01/11/2017,9
01/04/2017,11
01/11/2017,13
01/11/2017,7
01/11/2017,4
01/12/2017,14
01/11/2017,3
01/10/2017,2
01/11/2017,5
01/10/2017,3
01/10/2017,8
01/11/2017,2
01/11/2017,3
01/12/2017,2
01/09/2017,2
01/05/2017,15
01/06/2017,44
01/11/2017,6
01/07/2017,7
01/06/2017,9
01/12/2017,25
01/10/2017,3
01/11/2017,25
01/09/2017,2
01/12/2017,2
01/12/2017,38
01/12/2017,3
01/10/2017,27
01/12/2017,26
01/12/2017,2
01/11/2017,5
01/12/2017,13
01/12/2017,41
01/12/2017,45
01/12/2017,18
01/10/2017,10
01/12/2017,113
01/09/2017,3
01/12/2017,4
01/04/2017,31
01/02/2017,29
01/12/2017,6
01/12/2017,66
01/06/2017,5
01/12/2017,4
01/12/2017,19
01/08/2017,29
01/12/2017,14
01/12/2017,11
01/12/2017,13
01/12/2017,6
01/10/2017,3
01/11/2017,26
01/12/2017,7
01/11/2017,3
01/12/2017,11
01/07/2017,8
01/08/2017,2
01/12/2017,3
01/12/2017,5
01/12/2017,6
01/11/2017,3
01/12/2017,53
01/12/2017,8
01/12/2017,8
01/12/2017,16
01/11/2017,557
01/11/2017,4
01/12/2017,25
01/12/2017,10
01/01/2018,10
01/12/2017,4
01/08/2017,4
01/12/2017,4
01/12/2017,58
01/12/2017,2
01/09/2017,27
01/12/2017,6
01/12/2017,14
01/01/2018,4
01/11/2017,23
01/12/2017,5
01/01/2018,12
01/01/2018,2
01/06/2017,20
01/12/2017,2
01/01/2018,7
01/07/2017,6
01/01/2018,15
01/01/2017,2
01/01/2017,2
01/07/2017,9
01/08/2017,6
01/11/2017,18
01/10/2017,8
01/11/2017,10
01/04/2017,3
01/05/2017,9
01/01/2017,2
01/05/2017,3
01/12/2016,9
01/04/2017,9
01/05/2017,27
01/06/2017,6
01/05/2016,10
01/09/2017,7
01/09/2017,4
01/03/2017,2
01/11/2017,3
01/11/2017,2
01/05/2017,15
01/11/2017,12
01/01/2017,3
01/12/2017,20
01/03/2017,5
01/12/2016,12
01/05/2017,3
01/01/2018,2
01/01/2018,18
01/08/2017,6
01/01/2018,166
01/01/2018,6
01/01/2018,2
01/01/2018,6
01/10/2017,24
01/12/2017,6
01/12/2017,18
01/01/2018,24
01/10/2016,107
01/01/2018,10
01/01/2018,7
01/07/2017,4
01/06/2017,62
01/01/2018,2
01/01/2018,11
01/01/2018,7
01/12/2017,3
01/01/2018,2
01/01/2018,2
01/01/2018,8
01/01/2018,10
01/01/2018,31
01/01/2018,2
01/01/2018,5
01/06/2017,3
01/08/2016,53
01/01/2018,2
01/07/2017,6
01/01/2018,2
01/07/2017,9
01/01/2018,6
01/06/2017,2
01/08/2017,2
01/03/2018,2
01/09/2017,6
01/09/2017,4
01/01/2018,16
01/10/2017,2
01/11/2017,13
01/12/2017,68
01/12/2017,23
01/10/2017,244
01/07/2017,2
01/09/2017,4
01/01/2018,5
01/12/2017,5
01/12/2017,4
01/12/2017,2
01/12/2017,2
01/05/2017,213
01/07/2017,4
01/07/2017,7
01/12/2017,5
01/12/2017,420
01/01/2018,10
01/01/2018,33
01/12/2017,9
01/10/2017,3
01/02/2018,3
01/10/2017,16
01/10/2017,2
01/03/2017,8
01/01/2018,17
01/02/2018,2
01/02/2018,11
01/12/2017,52
01/02/2018,9
01/04/2017,3
01/01/2018,4
01/02/2018,9
01/07/2017,3
01/11/2017,33
01/12/2017,7
01/01/2018,2
01/01/2018,3
01/02/2018,45
01/12/2017,5
01/07/2017,10
01/10/2017,4
01/10/2017,8
01/12/2017,2
01/01/2018,6
01/02/2018,10
01/04/2017,7
01/02/2017,7
01/10/2017,5
01/07/2017,2
01/02/2018,8
01/01/2018,2
01/01/2018,8
01/12/2017,4
01/02/2018,5
01/02/2018,10
01/02/2018,7
01/11/2015,38
01/03/2017,9
01/08/2017,15
01/02/2018,2
01/08/2017,4
01/11/2017,3
01/01/2018,36
01/09/2017,4
01/02/2018,5
01/02/2018,12
01/02/2018,8
01/09/2017,2
01/09/2017,2
01/04/2017,18
01/09/2017,6
01/10/2017,90
01/06/2017,4
01/04/2017,2
01/03/2017,12
01/12/2016,5
01/02/2018,2
01/08/2017,8
01/02/2018,9
01/02/2018,6
01/02/2018,8
01/08/2017,15
01/07/2017,20
01/12/2017,2
01/08/2017,7
01/05/2017,7
01/03/2017,6
01/08/2017,26
01/09/2017,2
01/07/2017,2
01/07/2017,3
01/06/2017,2
01/02/2018,4
01/02/2018,2
01/02/2018,5
01/06/2017,5
01/02/2018,2
01/02/2018,5
01/02/2018,6
01/12/2017,52
01/10/2017,3
01/10/2017,13
01/12/2017,2
01/01/2017,2
01/02/2018,3
01/02/2018,20
01/09/2017,8
01/01/2018,2
01/03/2018,8
01/11/2016,23
01/02/2018,10
01/11/2017,2
01/05/2017,19
01/07/2017,6
01/02/2018,5
01/01/2017,4
01/03/2017,8
01/02/2017,8
01/12/2017,4
01/04/2017,79
01/08/2017,6
01/02/2018,7
01/09/2017,24
01/03/2018,7
01/12/2017,6
01/08/2017,3
01/06/2017,3
01/12/2017,3
01/05/2017,5
01/09/2017,3
01/12/2017,44
01/01/2018,15
01/03/2018,9
01/01/2018,60
01/02/2018,24
01/12/2017,11
01/03/2018,4
01/03/2017,30
01/06/2017,16
01/11/2017,3
01/11/2017,18
01/12/2017,3
01/06/2014,6
01/06/2014,21
01/03/2018,2
01/03/2018,12
01/09/2017,8
01/03/2018,4
01/04/2017,7
01/09/2017,2
01/08/2017,8
01/11/2017,3
01/07/2017,7
01/03/2018,26
01/03/2018,8
01/02/2018,2
01/03/2018,61
01/01/2018,13
01/03/2018,30
01/02/2018,8
01/09/2017,17
01/10/2016,2
01/11/2017,9
01/02/2017,11
01/03/2018,17
01/10/2017,4
01/06/2017,17
01/05/2017,14
01/04/2017,8
01/04/2017,6
01/12/2017,9
01/05/2017,6
01/07/2017,3
01/12/2016,8
01/11/2017,3
01/04/2017,2
01/08/2017,8
01/02/2017,10
01/11/2017,4
01/01/2017,40
01/11/2017,2
01/07/2017,3
01/01/2017,64
01/03/2017,14
01/02/2017,6
01/07/2017,30
01/07/2016,16
01/05/2017,29
01/07/2017,14
01/12/2015,18
01/04/2017,5
01/11/2017,4
01/12/2017,2
01/10/2017,118
01/03/2018,11
01/08/2017,68
01/03/2018,5
01/03/2018,16
01/02/2018,2
01/03/2018,2
01/03/2018,4
01/03/2018,2
01/01/2018,2
01/03/2018,5
01/03/2018,4
01/01/2017,8
01/05/2017,11
01/03/2018,14
01/03/2018,6
01/11/2017,25
01/03/2018,12
01/03/2018,4
01/03/2018,44
01/07/2017,2
01/12/2017,19
01/03/2018,54
01/03/2018,3
01/04/2018,4
01/03/2018,2
01/03/2018,2
01/03/2018,7
01/03/2018,16
01/03/2018,11
01/12/2016,3
01/09/2017,4
01/07/2017,5
01/03/2018,2
01/03/2018,6
01/02/2018,22
01/04/2018,4
01/12/2017,7
01/03/2018,4
01/04/2018,49
01/01/2018,30
01/07/2017,2
01/03/2018,3
01/03/2018,6
01/02/2018,3
01/03/2018,12
01/06/2017,23
01/03/2018,15
01/03/2018,3
01/04/2018,19
01/05/2017,3
01/03/2018,8
01/03/2018,3
01/04/2018,5
01/04/2018,18
01/04/2018,26
01/04/2018,2
01/03/2018,2
01/03/2018,9
01/04/2018,7
01/01/2018,2
01/04/2018,3
01/04/2018,4
01/04/2018,13
01/04/2018,35
01/04/2017,11
01/04/2018,4
01/03/2017,2
01/02/2018,2
01/04/2018,3
01/04/2018,19
01/03/2018,5
01/04/2018,8
01/03/2018,8
01/04/2018,4
01/04/2018,22
01/02/2018,4
01/04/2018,4
01/04/2018,11
01/04/2018,3
01/03/2018,8
01/01/2017,29
01/04/2018,2
01/04/2018,5
01/04/2018,3
01/04/2018,14
01/03/2018,4
01/03/2018,7
01/04/2018,2
01/03/2018,4
01/04/2018,7
01/04/2018,26
01/04/2018,17
01/04/2018,2
01/01/2018,5
01/04/2018,5
01/04/2018,2
01/01/2018,6
01/03/2018,3
01/04/2018,11
01/04/2018,17
01/05/2017,41
01/04/2018,10
01/04/2018,6
01/04/2018,38
01/05/2018,29
01/02/2018,2
01/04/2018,3
01/01/2018,2
01/02/2018,9
01/03/2018,3
01/03/2018,3
01/04/2018,5
01/04/2018,3
01/04/2018,9
01/05/2018,8
01/05/2018,7
01/04/2017,2
01/03/2018,2
01/04/2018,3
01/05/2018,2
01/04/2018,6
01/05/2018,30
01/05/2018,84
01/03/2018,10
01/02/2018,10
01/04/2018,5
01/05/2018,43
01/05/2018,4
01/04/2018,2
01/04/2018,8
01/04/2018,377
01/04/2018,17
01/04/2018,2
01/03/2018,27
01/03/2018,5
01/05/2018,3
01/05/2018,6
01/05/2018,19
01/04/2018,6
01/05/2015,21
01/01/2018,7
01/05/2018,3
01/01/2018,79
01/01/2018,265
01/09/2017,14
01/05/2018,5
01/05/2018,2
01/04/2018,2
01/05/2018,2
01/04/2018,2
01/02/2018,5
01/01/2018,12
01/03/2018,7
01/04/2018,10
01/04/2018,25
01/05/2018,2
01/02/2018,10
01/04/2018,17
01/05/2018,4
01/04/2018,3
01/05/2018,3
01/04/2018,27
01/04/2018,14
01/05/2018,2
01/05/2018,20
01/09/2017,7
01/04/2017,23
01/12/2017,3
01/12/2017,4
01/05/2018,13
01/05/2018,4
01/05/2018,5
01/05/2018,2
01/05/2018,5
01/05/2018,12
01/03/2018,6
01/05/2018,3
01/04/2018,4
01/05/2018,18
01/02/2018,3
01/05/2018,71
01/02/2018,3
01/01/2018,73
01/05/2018,3
01/05/2018,2
01/04/2018,4
01/05/2018,2
01/05/2018,3
01/04/2018,9
01/05/2018,6
01/05/2018,12
01/05/2018,4
01/04/2018,9
01/04/2018,12
01/06/2018,4
01/09/2015,4
01/06/2017,3
01/01/2017,6
01/05/2018,121
01/08/2016,12
01/04/2017,10
01/12/2017,4
01/12/2017,3
01/12/2017,28
01/06/2017,11
01/05/2017,3
01/08/2017,13
01/01/2017,15
01/03/2017,2
01/04/2018,11
01/05/2018,73
01/05/2018,17
01/06/2018,3
01/06/2018,5
01/06/2018,42
01/06/2018,9
01/06/2018,3
01/05/2018,12
01/06/2018,4
01/05/2018,8
01/05/2018,2
01/06/2018,16
01/04/2018,2
01/01/2018,2
01/06/2018,23
01/05/2018,2
01/06/2018,4
01/07/2017,16
01/06/2017,11
01/02/2017,66
01/06/2017,25
01/02/2017,55
01/11/2017,105
01/12/2017,3
01/06/2018,16
01/05/2018,5
01/05/2018,3
01/05/2018,22
01/06/2018,30
01/02/2018,2
01/04/2018,2
01/04/2018,5
